Timestamp,Type,Setpoint,Current,PWM
1767566864.2829971,I,1000.00,1000.00,112.68
1767566864.302876,I,1000.00,1001.25,112.67
1767566864.3158786,T,32.44,23.56
1767566864.322214,I,1000.00,997.50,112.69
1767566864.342753,I,1000.00,988.75,112.78
1767566864.362773,I,1000.00,1001.25,112.77
1767566864.3831985,I,1000.00,995.00,112.81
1767566864.4028337,I,1000.00,988.75,112.90
1767566864.4154384,T,32.44,23.56
1767566864.4224439,I,1000.00,993.75,112.95
1767566864.442255,I,1000.00,992.50,113.01
1767566864.4630432,I,1000.00,996.25,113.04
1767566864.4831362,I,1000.00,1003.75,113.01
1767566864.5021365,I,1000.00,1011.25,112.92
1767566864.5151393,T,32.56,23.56
1767566864.5222528,I,1000.00,990.00,113.00
1767566864.542497,I,1000.00,1006.25,112.95
1767566864.5628378,I,1000.00,1001.25,112.94
1767566864.5822356,I,0.00,995.00,104.98
1767566864.6023145,I,0.00,933.75,97.51
1767566864.6156726,T,32.56,23.56
1767566864.622665,I,0.00,868.75,90.56
1767566864.6427908,I,0.00,810.00,84.08
1767566864.6624649,I,0.00,753.75,78.05
1767566864.6826313,I,0.00,703.75,72.42
1767566864.7026367,I,0.00,652.50,67.20
1767566864.7156277,T,32.56,23.56
1767566864.722626,I,0.00,595.00,62.44
1767566864.7426949,I,0.00,565.00,57.92
1767566864.7631822,I,0.00,516.25,53.79
1767566864.7822785,I,0.00,473.75,50.00
1767566864.8025153,I,0.00,458.75,46.33
1767566864.8155258,T,32.69,23.56
1767566864.8225334,I,0.00,416.25,43.00
1767566864.8425443,I,0.00,395.00,39.84
1767566864.8630674,I,0.00,362.50,36.94
1767566864.883068,I,0.00,327.50,34.32
1767566864.9024646,I,0.00,320.00,31.76
1767566864.915484,T,32.69,23.56
1767566864.9227247,I,0.00,290.00,29.44
1767566864.942257,I,0.00,271.25,27.27
1767566864.9627764,I,0.00,257.50,25.21
1767566864.982766,I,0.00,236.25,23.32
1767566865.0022726,I,0.00,220.00,21.56
1767566865.015351,T,32.69,23.56
1767566865.0230625,I,0.00,203.75,19.93
1767566865.0430996,I,0.00,183.75,18.46
1767566865.0629325,I,0.00,176.25,17.05
1767566865.082648,I,0.00,170.00,15.69
1767566865.1026292,I,0.00,145.00,14.53
1767566865.1153054,T,32.81,23.50
1767566865.122314,I,0.00,142.50,13.39
1767566865.1429496,I,0.00,128.75,12.36
1767566865.1624546,I,0.00,121.25,11.39
1767566865.1824548,I,0.00,113.75,10.48
1767566865.2032006,I,0.00,102.50,9.66
1767566865.2154715,T,32.81,23.50
1767566865.2228823,I,0.00,95.00,8.90
1767566865.2425997,I,0.00,88.75,8.19
1767566865.2624779,I,0.00,86.25,7.50
1767566865.2830946,I,0.00,78.75,6.87
1767566865.3030229,I,0.00,71.25,6.30
1767566865.3150218,T,32.81,23.50
1767566865.3230217,I,0.00,71.25,5.73
1767566865.3430247,I,0.00,62.50,5.23
1767566865.3623433,I,0.00,62.50,4.73
1767566865.382345,I,0.00,51.25,4.32
1767566865.4023438,I,0.00,52.50,3.90
1767566865.4153445,T,33.00,23.50
1767566865.422344,I,0.00,43.75,3.55
1767566865.442346,I,0.00,43.75,3.20
1767566865.4622838,I,0.00,45.00,2.84
1767566865.482283,I,0.00,35.00,2.56
1767566865.502349,I,0.00,36.25,2.27
1767566865.5153522,T,33.00,23.50
1767566865.52241,I,0.00,35.00,1.99
1767566865.5424073,I,0.00,26.25,1.78
1767566865.5629172,I,0.00,26.25,1.57
1767566865.5829124,I,0.00,26.25,1.36
1767566865.6029155,I,0.00,26.25,1.15
1767566865.6159132,T,33.00,23.50
1767566865.6229122,I,0.00,26.25,0.94
1767566865.6422272,I,0.00,16.25,0.81
1767566865.662702,I,0.00,16.25,0.68
1767566865.6827033,I,0.00,16.25,0.55
1767566865.702703,I,0.00,17.50,0.41
1767566865.7157028,T,33.13,23.50
1767566865.7227046,I,0.00,17.50,0.27
1767566865.7429,I,0.00,16.25,0.14
1767566865.7624054,I,0.00,16.25,0.01
1767566865.7824051,I,0.00,16.25,0.00
1767566865.8024054,I,0.00,16.25,0.00
1767566865.8154094,T,33.13,23.50
1767566865.8224053,I,0.00,17.50,0.00
1767566865.8424077,I,0.00,17.50,0.00
1767566865.8629172,I,0.00,16.25,0.00
1767566865.882913,I,0.00,16.25,0.00
1767566865.9029143,I,0.00,17.50,0.00
1767566865.9159126,T,33.13,23.50
1767566865.9229164,I,0.00,17.50,0.00
1767566865.9429224,I,0.00,17.50,0.00
1767566865.963014,I,0.00,16.25,0.00
1767566865.9830797,I,0.00,17.50,0.00
1767566866.0030797,I,0.00,16.25,0.00
1767566866.0160797,T,33.25,23.50
1767566866.0230813,I,0.00,17.50,0.00
1767566866.0430832,I,0.00,17.50,0.00
1767566866.0627408,I,0.00,17.50,0.00
1767566866.082804,I,0.00,16.25,0.00
1767566866.1028035,I,0.00,18.75,0.00
1767566866.11589,T,33.25,23.50
1767566866.1231306,I,0.00,17.50,0.00
1767566866.1421335,I,0.00,17.50,0.00
1767566866.162645,I,0.00,16.25,0.00
1767566866.1826427,I,0.00,16.25,0.00
1767566866.2026432,I,0.00,17.50,0.00
1767566866.2156427,T,33.25,23.50
1767566866.2226427,I,0.00,17.50,0.00
1767566866.242745,I,0.00,17.50,0.00
1767566866.2623968,I,0.00,17.50,0.00
1767566866.2824047,I,0.00,16.25,0.00
1767566866.302407,I,0.00,16.25,0.00
1767566866.3154082,T,33.38,23.56
1767566866.3224046,I,0.00,17.50,0.00
1767566866.3427181,I,0.00,16.25,0.00
1767566866.362232,I,0.00,16.25,0.00
1767566866.3832314,I,0.00,17.50,0.00
1767566866.4022305,I,0.00,17.50,0.00
1767566866.4152308,T,33.38,23.56
1767566866.4222307,I,0.00,17.50,0.00
1767566866.4422848,I,0.00,16.25,0.00
1767566866.4629483,I,0.00,17.50,0.00
1767566866.4830859,I,0.00,17.50,0.00
1767566866.503086,I,0.00,16.25,0.00
1767566866.515086,T,33.38,23.56
1767566866.5230858,I,0.00,17.50,0.00
1767566866.543088,I,0.00,17.50,0.00
1767566866.5625937,I,0.00,16.25,0.00
1767566866.5825927,I,0.00,16.25,0.00
1767566866.602593,I,0.00,17.50,0.00
1767566866.615329,T,33.50,23.56
1767566866.622405,I,0.00,17.50,0.00
1767566866.6434078,I,0.00,15.00,0.00
1767566866.6629155,I,0.00,16.25,0.00
1767566866.6830862,I,0.00,16.25,0.00
1767566866.702587,I,0.00,17.50,0.00
1767566866.7155876,T,33.50,23.56
1767566866.7225862,I,0.00,16.25,0.00
1767566866.74298,I,0.00,16.25,0.00
1767566866.7624934,I,0.00,17.50,0.00
1767566866.7831888,I,0.00,18.75,0.00
1767566866.80235,I,0.00,17.50,0.00
1767566866.8153503,T,33.50,23.56
1767566866.82235,I,0.00,16.25,0.00
1767566866.8423522,I,0.00,17.50,0.00
1767566866.8628578,I,0.00,17.50,0.00
1767566866.8828592,I,0.00,16.25,0.00
1767566866.9029322,I,0.00,17.50,0.00
1767566866.9150748,T,33.63,23.56
1767566866.9220772,I,0.00,17.50,0.00
1767566866.9430778,I,0.00,16.25,0.00
1767566866.9627616,I,0.00,16.25,0.00
1767566866.9830391,I,0.00,16.25,0.00
1767566867.0023162,I,0.00,17.50,0.00
1767566867.0153182,T,33.63,23.56
1767566867.0228276,I,0.00,17.50,0.00
1767566867.0428298,I,0.00,16.25,0.00
1767566867.0623345,I,0.00,16.25,0.00
1767566867.0833354,I,0.00,18.75,0.00
1767566867.1023355,I,0.00,17.50,0.00
1767566867.1158528,T,33.63,23.56
1767566867.1228518,I,0.00,17.50,0.00
1767566867.1428614,I,0.00,16.25,0.00
1767566867.1623669,I,0.00,17.50,0.00
1767566867.1823764,I,0.00,17.50,0.00
1767566867.2025015,I,0.00,17.50,0.00
1767566867.2155013,T,33.69,23.62
1767566867.2225013,I,0.00,16.25,0.00
1767566867.242504,I,0.00,17.50,0.00
1767566867.2630088,I,0.00,17.50,0.00
1767566867.283009,I,0.00,17.50,0.00
1767566867.3030097,I,0.00,16.25,0.00
1767566867.3160098,T,33.69,23.62
1767566867.323009,I,0.00,16.25,0.00
1767566867.343043,I,0.00,16.25,0.00
1767566867.3627546,I,0.00,17.50,0.00
1767566867.3827507,I,0.00,17.50,0.00
1767566867.4028938,I,0.00,16.25,0.00
1767566867.4158907,T,33.69,23.62
1767566867.4229062,I,0.00,17.50,0.00
1767566867.442183,I,0.00,17.50,0.00
1767566867.4626935,I,0.00,18.75,0.00
1767566867.482762,I,0.00,17.50,0.00
1767566867.5029635,I,0.00,17.50,0.00
1767566867.5159633,T,33.81,23.62
1767566867.5229619,I,0.00,16.25,0.00
1767566867.5429745,I,0.00,17.50,0.00
1767566867.563007,I,0.00,17.50,0.00
1767566867.5825634,I,0.00,17.50,0.00
1767566867.6025672,I,0.00,17.50,0.00
1767566867.615563,T,33.81,23.62
1767566867.6225662,I,0.00,16.25,0.00
1767566867.6425705,I,0.00,18.75,0.00
1767566867.662589,I,0.00,17.50,0.00
1767566867.6829343,I,0.00,17.50,0.00
1767566867.7026944,I,0.00,17.50,0.00
1767566867.715695,T,33.81,23.62
1767566867.7226963,I,0.00,17.50,0.00
1767566867.7427037,I,0.00,16.25,0.00
1767566867.7625353,I,0.00,17.50,0.00
1767566867.7825353,I,0.00,17.50,0.00
1767566867.802536,I,0.00,17.50,0.00
1767566867.815535,T,33.88,23.62
1767566867.8225355,I,0.00,17.50,0.00
1767566867.8425379,I,0.00,16.25,0.00
1767566867.8630435,I,0.00,17.50,0.00
1767566867.8830435,I,0.00,17.50,0.00
1767566867.903044,I,0.00,16.25,0.00
1767566867.9150436,T,33.88,23.62
1767566867.9230442,I,0.00,16.25,0.00
1767566867.9430501,I,0.00,17.50,0.00
1767566867.9625525,I,0.00,16.25,0.00
1767566867.9824395,I,0.00,16.25,0.00
1767566868.0029018,I,0.00,17.50,0.00
1767566868.0159054,T,33.88,23.62
1767566868.0229075,I,0.00,17.50,0.00
1767566868.0429077,I,0.00,17.50,0.00
1767566868.0624127,I,0.00,16.25,0.00
1767566868.0824127,I,0.00,17.50,0.00
1767566868.1024141,I,0.00,17.50,0.00
1767566868.115417,T,33.94,23.69
1767566868.1224992,I,0.00,17.50,0.00
1767566868.1425042,I,0.00,16.25,0.00
1767566868.1632066,I,0.00,17.50,0.00
1767566868.1832094,I,0.00,17.50,0.00
1767566868.203206,I,0.00,18.75,0.00
1767566868.2152069,T,33.94,23.69
1767566868.2222044,I,0.00,17.50,0.00
1767566868.2422066,I,0.00,16.25,0.00
1767566868.26263,I,0.00,16.25,0.00
1767566868.2826881,I,0.00,17.50,0.00
1767566868.3026867,I,0.00,17.50,0.00
1767566868.3156867,T,33.94,23.69
1767566868.3226848,I,0.00,17.50,0.00
1767566868.3426943,I,0.00,16.25,0.00
1767566868.3623154,I,0.00,16.25,0.00
1767566868.382388,I,0.00,17.50,0.00
1767566868.4023876,I,0.00,16.25,0.00
1767566868.4153883,T,34.00,23.75
1767566868.4223886,I,0.00,17.50,0.00
1767566868.4427226,I,0.00,16.25,0.00
1767566868.4622352,I,0.00,16.25,0.00
1767566868.4822352,I,0.00,17.50,0.00
1767566868.5027428,I,0.00,17.50,0.00
1767566868.5154724,T,34.00,23.75
1767566868.522473,I,0.00,17.50,0.00
1767566868.5424757,I,0.00,17.50,0.00
1767566868.562985,I,0.00,17.50,0.00
1767566868.5829818,I,0.00,17.50,0.00
1767566868.602986,I,0.00,16.25,0.00
1767566868.6159859,T,34.00,23.75
1767566868.623052,I,0.00,17.50,0.00
1767566868.6430542,I,0.00,16.25,0.00
1767566868.662561,I,0.00,16.25,0.00
1767566868.6826353,I,0.00,17.50,0.00
1767566868.7027633,I,0.00,17.50,0.00
1767566868.715763,T,34.06,23.75
1767566868.7227633,I,0.00,17.50,0.00
1767566868.7427657,I,0.00,17.50,0.00
1767566868.7632792,I,0.00,16.25,0.00
1767566868.782279,I,0.00,17.50,0.00
1767566868.80228,I,0.00,17.50,0.00
1767566868.8158221,T,34.06,23.75
1767566868.82282,I,0.00,17.50,0.00
1767566868.8428202,I,0.00,18.75,0.00
1767566868.8623338,I,0.00,17.50,0.00
1767566868.882328,I,0.00,16.25,0.00
1767566868.9023302,I,0.00,16.25,0.00
1767566868.9153304,T,34.06,23.75
1767566868.9223344,I,0.00,17.50,0.00
1767566868.9423382,I,0.00,17.50,0.00
1767566868.9628425,I,0.00,17.50,0.00
1767566868.9828446,I,0.00,17.50,0.00
1767566869.002236,I,0.00,16.25,0.00
1767566869.01598,T,34.13,23.75
1767566869.0222673,I,0.00,16.25,0.00
1767566869.042261,I,0.00,17.50,0.00
1767566869.0629241,I,0.00,17.50,0.00
1767566869.0824332,I,0.00,17.50,0.00
1767566869.1024332,I,0.00,17.50,0.00
1767566869.1154332,T,34.13,23.75
1767566869.1224332,I,0.00,17.50,0.00
1767566869.1425164,I,0.00,16.25,0.00
1767566869.1630237,I,0.00,17.50,0.00
1767566869.1830225,I,0.00,17.50,0.00
1767566869.2030284,I,0.00,17.50,0.00
1767566869.216025,T,34.13,23.75
1767566869.2230222,I,0.00,17.50,0.00
1767566869.2422512,I,0.00,17.50,0.00
1767566869.262767,I,0.00,17.50,0.00
1767566869.282765,I,0.00,17.50,0.00
1767566869.3027647,I,0.00,17.50,0.00
1767566869.3157656,T,34.19,23.81
1767566869.3227649,I,0.00,16.25,0.00
1767566869.3427668,I,0.00,17.50,0.00
1767566869.3622735,I,0.00,17.50,0.00
1767566869.3832755,I,0.00,16.25,0.00
1767566869.4022772,I,0.00,18.75,0.00
1767566869.4152718,T,34.19,23.81
1767566869.4222748,I,0.00,17.50,0.00
1767566869.4422007,I,0.00,17.50,0.00
1767566869.4627042,I,0.00,17.50,0.00
1767566869.4827049,I,0.00,17.50,0.00
1767566869.5027044,I,0.00,17.50,0.00
1767566869.5157063,T,34.19,23.81
1767566869.5231102,I,0.00,16.25,0.00
1767566869.542155,I,0.00,17.50,0.00
1767566869.5626721,I,0.00,17.50,0.00
1767566869.5826695,I,0.00,17.50,0.00
1767566869.602669,I,0.00,17.50,0.00
1767566869.6156695,T,34.19,23.87
1767566869.6227584,I,0.00,17.50,0.00
1767566869.6422758,I,0.00,17.50,0.00
1767566869.6625888,I,0.00,17.50,0.00
1767566869.682582,I,0.00,16.25,0.00
1767566869.7025824,I,0.00,17.50,0.00
1767566869.7152116,T,34.19,23.87
1767566869.7224011,I,0.00,17.50,0.00
1767566869.7422636,I,0.00,17.50,0.00
1767566869.7627678,I,0.00,17.50,0.00
1767566869.7827685,I,0.00,16.25,0.00
1767566869.8025417,I,0.00,17.50,0.00
1767566869.815541,T,34.19,23.87
1767566869.822546,I,0.00,16.25,0.00
1767566869.8425508,I,0.00,17.50,0.00
1767566869.8629544,I,0.00,17.50,0.00
1767566869.883037,I,0.00,17.50,0.00
1767566869.9031115,I,0.00,17.50,0.00
1767566869.9152737,T,34.31,23.87
1767566869.9222739,I,0.00,18.75,0.00
1767566869.9422755,I,0.00,16.25,0.00
1767566869.962368,I,0.00,17.50,0.00
1767566869.9828732,I,0.00,17.50,0.00
1767566870.002873,I,0.00,16.25,0.00
1767566870.0159314,T,34.31,23.87
1767566870.0229323,I,0.00,17.50,0.00
1767566870.0430143,I,0.00,17.50,0.00
1767566870.0631082,I,0.00,16.25,0.00
1767566870.0831969,I,0.00,17.50,0.00
1767566870.1021993,I,0.00,17.50,0.00
1767566870.1156101,T,34.31,23.87
1767566870.1222765,I,0.00,18.75,0.00
1767566870.1426973,I,0.00,17.50,0.00
1767566870.1632168,I,0.00,17.50,0.00
1767566870.183218,I,0.00,16.25,0.00
1767566870.2025287,I,0.00,17.50,0.00
1767566870.2155244,T,34.31,23.94
1767566870.2225196,I,0.00,17.50,0.00
1767566870.242525,I,0.00,17.50,0.00
1767566870.2626686,I,0.00,17.50,0.00
1767566870.282667,I,0.00,17.50,0.00
1767566870.302667,I,0.00,17.50,0.00
1767566870.3156679,T,34.31,23.94
1767566870.322731,I,0.00,17.50,0.00
1767566870.34273,I,0.00,17.50,0.00
1767566870.3629353,I,0.00,16.25,0.00
1767566870.3829353,I,0.00,17.50,0.00
1767566870.4029374,I,0.00,17.50,0.00
1767566870.4160936,T,34.31,23.94
1767566870.4220934,I,0.00,17.50,0.00
1767566870.4430978,I,0.00,17.50,0.00
1767566870.462689,I,0.00,17.50,0.00
1767566870.4826758,I,0.00,17.50,0.00
1767566870.5026786,I,0.00,17.50,0.00
1767566870.515676,T,34.31,24.00
1767566870.5227833,I,0.00,17.50,0.00
1767566870.54268,I,0.00,17.50,0.00
1767566870.5627658,I,0.00,17.50,0.00
1767566870.5827653,I,0.00,16.25,0.00
1767566870.602955,I,0.00,16.25,0.00
1767566870.6159616,T,34.31,24.00
1767566870.6229606,I,0.00,16.25,0.00
1767566870.6430054,I,0.00,17.50,0.00
1767566870.662482,I,0.00,17.50,0.00
1767566870.6826549,I,0.00,17.50,0.00
1767566870.7026436,I,0.00,17.50,0.00
1767566870.7156556,T,34.31,24.00
1767566870.7226567,I,0.00,17.50,0.00
1767566870.742655,I,0.00,16.25,0.00
1767566870.7621965,I,0.00,16.25,0.00
1767566870.7821796,I,0.00,16.25,0.00
1767566870.8022773,I,0.00,16.25,0.00
1767566870.8152902,T,34.38,24.06
1767566870.8222873,I,0.00,16.25,0.00
1767566870.8422945,I,0.00,17.50,0.00
1767566870.8630908,I,0.00,17.50,0.00
1767566870.8830884,I,0.00,17.50,0.00
1767566870.902205,I,0.00,17.50,0.00
1767566870.9152524,T,34.38,24.06
1767566870.9222622,I,0.00,17.50,0.00
1767566870.9425364,I,0.00,16.25,0.00
1767566870.9630752,I,0.00,17.50,0.00
1767566870.9825711,I,0.00,16.25,0.00
1767566871.0030546,I,0.00,16.25,0.00
1767566871.0150497,T,34.38,24.06
1767566871.0230606,I,0.00,17.50,0.00
1767566871.0422587,I,0.00,17.50,0.00
1767566871.0628014,I,0.00,17.50,0.00
1767566871.0830812,I,0.00,17.50,0.00
1767566871.102353,I,0.00,17.50,0.00
1767566871.115353,T,34.44,24.12
1767566871.1223528,I,0.00,17.50,0.00
1767566871.1423562,I,0.00,17.50,0.00
1767566871.1628609,I,0.00,17.50,0.00
1767566871.182861,I,0.00,17.50,0.00
1767566871.2022843,I,0.00,17.50,0.00
1767566871.2152681,T,34.44,24.12
1767566871.2222524,I,0.00,17.50,0.00
1767566871.243256,I,0.00,17.50,0.00
1767566871.26276,I,0.00,17.50,0.00
1767566871.2827601,I,0.00,16.25,0.00
1767566871.3022487,I,0.00,17.50,0.00
1767566871.3153803,T,34.44,24.12
1767566871.32238,I,0.00,17.50,0.00
1767566871.3423843,I,0.00,17.50,0.00
1767566871.3628905,I,0.00,16.25,0.00
1767566871.3828907,I,0.00,17.50,0.00
1767566871.402949,I,0.00,17.50,0.00
1767566871.415949,T,34.44,24.12
1767566871.4229488,I,0.00,16.25,0.00
1767566871.443011,I,0.00,17.50,0.00
1767566871.4625726,I,0.00,16.25,0.00
1767566871.4825733,I,0.00,17.50,0.00
1767566871.5025728,I,0.00,16.25,0.00
1767566871.5158126,T,34.44,24.12
1767566871.5228128,I,0.00,17.50,0.00
1767566871.542816,I,0.00,16.25,0.00
1767566871.5630276,I,0.00,17.50,0.00
1767566871.582543,I,0.00,16.25,0.00
1767566871.602543,I,0.00,17.50,0.00
1767566871.6155424,T,34.44,24.12
1767566871.6226792,I,0.00,17.50,0.00
1767566871.6426811,I,0.00,17.50,0.00
1767566871.6621892,I,0.00,17.50,0.00
1767566871.6831915,I,0.00,17.50,0.00
1767566871.7021909,I,0.00,17.50,0.00
1767566871.7151892,T,34.44,24.19
1767566871.7223356,I,0.00,17.50,0.00
1767566871.7423446,I,0.00,16.25,0.00
1767566871.7622714,I,0.00,17.50,0.00
1767566871.7822714,I,0.00,16.25,0.00
1767566871.8022711,I,0.00,16.25,0.00
1767566871.8154125,T,34.44,24.19
1767566871.8224127,I,0.00,17.50,0.00
1767566871.8424153,I,0.00,16.25,0.00
1767566871.8627768,I,0.00,17.50,0.00
1767566871.882694,I,0.00,17.50,0.00
1767566871.9023058,I,0.00,17.50,0.00
1767566871.9153104,T,34.44,24.19
1767566871.9223087,I,0.00,16.25,0.00
1767566871.9425514,I,0.00,17.50,0.00
1767566871.9628766,I,0.00,17.50,0.00
1767566871.9828763,I,0.00,17.50,0.00
1767566872.002876,I,0.00,17.50,0.00
1767566872.0158758,T,34.44,24.25
1767566872.0228755,I,0.00,17.50,0.00
1767566872.0425477,I,0.00,16.25,0.00
1767566872.0620544,I,0.00,17.50,0.00
1767566872.083681,I,0.00,17.50,0.00
1767566872.102678,I,0.00,16.25,0.00
1767566872.1156783,T,34.44,24.25
1767566872.1226783,I,0.00,16.25,0.00
1767566872.1426826,I,0.00,17.50,0.00
1767566872.1621883,I,0.00,17.50,0.00
1767566872.1821876,I,0.00,17.50,0.00
1767566872.2021897,I,0.00,17.50,0.00
1767566872.2153542,T,34.44,24.25
1767566872.222354,I,0.00,17.50,0.00
1767566872.2424457,I,0.00,17.50,0.00
1767566872.2629569,I,0.00,17.50,0.00
1767566872.2829566,I,0.00,17.50,0.00
1767566872.3021085,I,0.00,17.50,0.00
1767566872.3154268,T,34.38,24.25
1767566872.3224325,I,0.00,17.50,0.00
1767566872.342516,I,0.00,16.25,0.00
1767566872.3626132,I,0.00,16.25,0.00
1767566872.3826134,I,0.00,17.50,0.00
1767566872.4026148,I,0.00,17.50,0.00
1767566872.4156084,T,34.38,24.25
1767566872.4226234,I,0.00,17.50,0.00
1767566872.4426217,I,0.00,17.50,0.00
1767566872.4631019,I,0.00,16.25,0.00
1767566872.4830954,I,0.00,16.25,0.00
1767566872.5021741,I,0.00,16.25,0.00
1767566872.5157552,T,34.38,24.25
1767566872.522731,I,0.00,16.25,0.00
1767566872.542842,I,0.00,16.25,0.00
1767566872.5623312,I,0.00,17.50,0.00
1767566872.5830047,I,0.00,17.50,0.00
1767566872.6022768,I,0.00,17.50,0.00
1767566872.6152744,T,34.50,24.37
1767566872.6222742,I,0.00,16.25,0.00
1767566872.642449,I,0.00,17.50,0.00
1767566872.6631143,I,0.00,17.50,0.00
1767566872.6821141,I,0.00,17.50,0.00
1767566872.7031121,I,0.00,17.50,0.00
1767566872.7151144,T,34.50,24.37
1767566872.7224395,I,0.00,17.50,0.00
1767566872.7425857,I,0.00,17.50,0.00
1767566872.7631047,I,0.00,17.50,0.00
1767566872.78247,I,0.00,17.50,0.00
1767566872.802608,I,0.00,18.75,0.00
1767566872.8159401,T,34.50,24.37
1767566872.8229432,I,0.00,17.50,0.00
1767566872.8429499,I,0.00,18.75,0.00
1767566872.8629422,I,0.00,17.50,0.00
1767566872.8829467,I,0.00,17.50,0.00
1767566872.9029558,I,0.00,17.50,0.00
1767566872.9159462,T,34.50,24.37
1767566872.9229462,I,0.00,16.25,0.00
1767566872.9429622,I,0.00,16.25,0.00
1767566872.9630895,I,0.00,16.25,0.00
1767566872.9826207,I,0.00,16.25,0.00
1767566873.0026333,I,0.00,16.25,0.00
1767566873.0156212,T,34.50,24.37
1767566873.022621,I,0.00,17.50,0.00
1767566873.042622,I,0.00,17.50,0.00
1767566873.0625155,I,0.00,16.25,0.00
1767566873.0831184,I,0.00,17.50,0.00
1767566873.1027377,I,0.00,17.50,0.00
1767566873.115736,T,34.50,24.37
1767566873.1227362,I,0.00,17.50,0.00
1767566873.1427703,I,0.00,16.25,0.00
1767566873.1622858,I,0.00,16.25,0.00
1767566873.182768,I,0.00,17.50,0.00
1767566873.202771,I,0.00,18.75,0.00
1767566873.2157695,T,34.50,24.44
1767566873.2227573,I,0.00,17.50,0.00
1767566873.2429907,I,0.00,17.50,0.00
1767566873.2625146,I,0.00,18.75,0.00
1767566873.2823963,I,0.00,17.50,0.00
1767566873.303014,I,0.00,17.50,0.00
1767566873.315564,T,34.50,24.44
1767566873.3225703,I,0.00,17.50,0.00
1767566873.3428257,I,0.00,18.75,0.00
1767566873.3629777,I,0.00,16.25,0.00
1767566873.3828578,I,0.00,17.50,0.00
1767566873.4023023,I,0.00,17.50,0.00
1767566873.4152544,T,34.50,24.44
1767566873.423255,I,0.00,17.50,0.00
1767566873.4424763,I,0.00,16.25,0.00
1767566873.4630105,I,0.00,16.25,0.00
1767566873.4830112,I,0.00,16.25,0.00
1767566873.5026047,I,0.00,17.50,0.00
1767566873.5156047,T,34.50,24.50
1767566873.5221274,I,0.00,16.25,0.00
1767566873.5429642,I,0.00,17.50,0.00
1767566873.5624943,I,0.00,16.25,0.00
1767566873.582883,I,0.00,16.25,0.00
1767566873.6031115,I,0.00,17.50,0.00
1767566873.615915,T,34.50,24.50
1767566873.6223736,I,0.00,16.25,0.00
1767566873.6423783,I,0.00,17.50,0.00
1767566873.6629221,I,0.00,16.25,0.00
1767566873.682477,I,0.00,16.25,0.00
1767566873.7024446,I,0.00,16.25,0.00
1767566873.7154498,T,34.50,24.50
1767566873.7224543,I,0.00,17.50,0.00
1767566873.7424495,I,0.00,17.50,0.00
1767566873.7629993,I,0.00,17.50,0.00
1767566873.7829964,I,0.00,16.25,0.00
1767566873.8027556,I,0.00,17.50,0.00
1767566873.8152604,T,34.56,24.56
1767566873.8224492,I,0.00,17.50,0.00
1767566873.842156,I,0.00,17.50,0.00
1767566873.8619328,I,0.00,17.50,0.00
1767566873.882761,I,0.00,17.50,0.00
1767566873.902186,I,0.00,17.50,0.00
1767566873.9153504,T,34.56,24.56
1767566873.9223385,I,0.00,17.50,0.00
1767566873.9423351,I,0.00,17.50,0.00
1767566873.9628627,I,0.00,17.50,0.00
1767566873.9838586,I,0.00,17.50,0.00
1767566874.002861,I,0.00,17.50,0.00
1767566874.0158937,T,34.56,24.56
1767566874.0228908,I,0.00,16.25,0.00
1767566874.0428922,I,0.00,17.50,0.00
1767566874.0624409,I,0.00,17.50,0.00
1767566874.0824268,I,0.00,17.50,0.00
1767566874.1032004,I,0.00,16.25,0.00
1767566874.1152928,T,34.56,24.62
1767566874.122693,I,0.00,17.50,0.00
1767566874.1425745,I,0.00,17.50,0.00
1767566874.1630888,I,0.00,16.25,0.00
1767566874.1823099,I,0.00,16.25,0.00
1767566874.2021098,I,0.00,17.50,0.00
1767566874.2151055,T,34.56,24.62
1767566874.2221057,I,0.00,17.50,0.00
1767566874.2431064,I,0.00,17.50,0.00
1767566874.262687,I,0.00,16.25,0.00
1767566874.2826693,I,0.00,16.25,0.00
1767566874.302222,I,0.00,17.50,0.00
1767566874.3152096,T,34.56,24.62
1767566874.3222098,I,0.00,17.50,0.00
1767566874.3422098,I,0.00,17.50,0.00
1767566874.3627172,I,0.00,17.50,0.00
1767566874.3827171,I,0.00,16.25,0.00
1767566874.4027169,I,0.00,16.25,0.00
1767566874.4157171,T,34.56,24.62
1767566874.4227173,I,0.00,17.50,0.00
1767566874.442717,I,0.00,17.50,0.00
1767566874.462226,I,0.00,16.25,0.00
1767566874.4822257,I,0.00,17.50,0.00
1767566874.5023098,I,0.00,17.50,0.00
1767566874.5155113,T,34.56,24.62
1767566874.5225105,I,0.00,16.25,0.00
1767566874.5425162,I,0.00,17.50,0.00
1767566874.562628,I,0.00,15.00,0.00
1767566874.582628,I,0.00,16.25,0.00
1767566874.602631,I,0.00,16.25,0.00
1767566874.6152442,T,34.56,24.62
1767566874.6226826,I,0.00,17.50,0.00
1767566874.642681,I,0.00,17.50,0.00
1767566874.6621947,I,0.00,16.25,0.00
1767566874.682257,I,0.00,17.50,0.00
1767566874.702339,I,0.00,17.50,0.00
1767566874.7153256,T,34.56,24.69
1767566874.7223291,I,0.00,18.75,0.00
1767566874.74233,I,0.00,16.25,0.00
1767566874.7628927,I,0.00,17.50,0.00
1767566874.7829778,I,0.00,17.50,0.00
